title,doi,volume,date,year,month,abstract,issn,githubs-scraped
Multistep traffic forecasting by dynamic graph convolution: Interpretations of real-time spatial correlations,10.1016/j.trc.2021.103185,128,2021-07-01,2021,7,"Accurate and explainable short-term traffic forecasting is pivotal for making trustworthy decisions in advanced traffic control and guidance systems. Recently, deep learning approach, as a data-driven alternative to traffic flow model-based data assimilation and prediction methods, has become popular in this domain. Many of these deep learning models show promising predictive performance, but inherently suffer from a lack of interpretability. This difficulty largely originates from the inconsistency between the static input–output mappings encoded in deep neural networks and the dynamic nature of traffic phenomena. Under different traffic conditions, such as freely-flowing versus heavily congested traffic, different mappings are needed to predict the propagation of congestion and the resulting speeds over the network more accurately. In this study, we design a novel variant of the graph attention mechanism. The major innovation of this so-called dynamic graph convolution (DGC) module is that local area-wide graph convolutional kernels are dynamically generated from evolving traffic states to capture real-time spatial dependencies. When traffic conditions change, the spatial correlation encoded by DGC module changes as well. Using the DGC, we propose a multistep traffic forecasting model, the Dynamic Graph Convolutional Network (DGCN). Experiments using real freeway data show that the DGCN has a competitive predictive performance compared to other state-of-the-art models. Equally importantly, the prediction process in the DGCN and the trained parameters are indeed explainable. It turns out that the DGCN learns to mimic the upstream–downstream asymmetric information flow of typical road traffic operations. Specifically, there exists a speed-dependent optimal receptive field – which governs what information the DGC kernels assimilate – that is consistent with the back-propagation speed of stop-and-go waves in traffic streams. This implies that the learnt parameters are consistent with traffic flow theory. We believe that this research paves a path to more transparent deep learning models applied for short-term traffic forecasting.",0968-090X,Not found
A continuous model for coordinated pricing of mixed access modes to transit,10.1016/j.trc.2021.103208,128,2021-07-01,2021,7,"The land-use pattern for many cities is a central business district surrounded by sprawling suburbs. This pattern can lead to an inefficient and congestion-prone transportation system due to a reliance on automobiles. This is because high-capacity transit is inefficient in low-density areas where insufficient travelers can access transit. This also poses an equity concern as the monetary cost of faster and more expensive travel disproportionately burdens low income travelers, especially when fixed congestion pricing is imposed. This paper presents a deterministic approximation of a discrete choice model for mixed access and mainline transportation modes, meaning that travelers may use different modes to access a mainline system, such as transit. The purpose is to provide a tractable computationally efficient model to address the first/last mile problem using a system-wide pricing policy that can account for heterogeneous values of time; a problem that is difficult to solve efficiently using a stochastic model. The model is structured for a catchment area around a central access point for a mainline mode, approximating choice by comparing modal utility costs. The underlying utility model accommodates both fixed prices (e.g., parking, fixed tolls, and fares) and distance-based unit prices (e.g. taxi fare, bike-share, and distance tolls) that may be set in a coordinated way with respect to value of time. Using numerical analysis to assess accuracy, the deterministic model achieved results within 3% of a stochastic logit-based model, and within 7% of measured values. The optimization of prices using the final model achieved a 22% reduction in generalized travel time and a 30% improvement in the Gini inequity measure from 0.2 to 0.14.",0968-090X,Not found
Development of optimal scheduling strategy and approach control model of multicopter VTOL aircraft for urban air mobility (UAM) operation,10.1016/j.trc.2021.103181,128,2021-07-01,2021,7,"Urban air mobility (UAM) is emerging as a new alternative to solve the traffic problem in the metropolitan area. Industries and government agencies are preparing for the future UAM system and operation. A new ATC (Air Traffic Control) strategy or aircraft separation method that reflects flight characteristics of multicopter VTOL (Vertical Take-off and Landing) aircraft is required. Particularly, approach control around the vertiport is one of the essential issues for the safe and efficient operation of UAM, and strict safety standards are required for service in populated urban areas. In this study, the concept of holding points where multicopter aircraft can hover is introduced, and three scheduling strategies for arriving aircraft are developed and evaluated by comparing the on-time performance (OTP) with hovering time and ground time. BQA (Branch Queuing Approach), SBA (Sequence-based Approach) and, SBAM (sequence-based approach with moving circles) models are proposed and compared. BQA model prioritizes airspace safety by limiting the aircraft’s travel path; SBA model allows the aircraft to move freely within the airspace and prioritizes aircraft’s arrival sequence; and finally, SBAM adds the moving circle concept to the SBA model. For each model, OTP and loss of separation (LOS) risk of the proposed models are found and they are compared by simulations. The simulation result shows that SBA and BQA have similar punctuality performance and BQA model with no LOS risk is the most efficient approach control model for multicopter VTOL aircraft of UAM.",0968-090X,Not found
How many trip requests could we support? An activity-travel based vehicle scheduling approach,10.1016/j.trc.2021.103222,128,2021-07-01,2021,7,"In a world of ever-changing travel behavior and ever-increasing modal options, is vital to have integrated models that could capture the interactions between supply and demand layers of travel. Addressing this need, we propose three different versions of network representation and mathematical models for the activity-based vehicle routing problem to connect activity-travel graphs of passengers (demand layer) to spatio-temporal networks of vehicles (supply layer). Versions I and II are arc-based, while version III is path-based. In version I, we introduce the concept of activity-travel graphs for passengers. For vehicles, we construct space–time networks and add a new dimension, called “under-service state”, to track the execution status of trip requests at any location and time. In version II, we reduce the complexity of the network structure by eliminating the state dimension and some other modifications in the structure of the passengers’ and vehicles’ network. Although both versions can capture various behavioral constraints of the activity-based vehicle routing problem (e.g., mandatory and optimal activities, duration of activities, chain of activities, preferred starting and ending times of activities), due to the high level of complexity of the network structure, both versions can only solve small-sized problems. To tackle the computational complexity, we propose a path-based network representation in version III, and to make a balance between the disutility of passengers and vehicles, we present a tolled user equilibrium problem. Mathematical models are coded in C and GAMS and implemented on real-world Phoenix regional transportation network with more than 39 million trip requests, which demonstrate the effectiveness of the proposed solution for the original and restricted master problems.",0968-090X,Not found
On multi-class automated vehicles: Car-following behavior and its implications for traffic dynamics,10.1016/j.trc.2021.103166,128,2021-07-01,2021,7,"This paper develops a unifying framework to unveil the physical car-following (CF) behaviors of automated vehicles (AVs) under different control paradigms and parameter settings. The proposed framework adopts the flexible asymmetric behavior (AB) model to reveal the control mechanisms and their manifestation in the physical CF behavior, particularly their response to traffic disturbances. A mapping relationship between the AB model parameters and control parameters is then obtained to understand the range of CF behavior possible. Finally, a predictive modeling approach based on a logistic classifier coupled with a convoluted Multivariate Gaussian Process ( MGP ) is designed to predict the CF behavior of an AV. Analysis of two well-known controllers, linear state-feedback and Model Predictive Control (MPC), show how the proposed framework can uncover the CF mechanisms and provide insights into traffic-level disturbance evolution. The proposed analysis framework remains scalable and can be applied to a variety of controllers. Ultimately, it can guide AV control design that is not myopic, but considers traffic-level performance.",0968-090X,Not found
Game theoretical framework for bicycle operations: A multi-strategy framework,10.1016/j.trc.2021.103175,128,2021-07-01,2021,7,"This paper presents a novel microscopic modelling framework for bicycle flow operations. The modelling principles are based on similar principles successfully applied in our previous work on pedestrian and vessel flow. The main contributions of the paper are in the extension towards modelling cyclists that has not been proposed in literature before, and in the insights gained by simulation with the model using different scenarios, showing how the model outcomes depend on the modelling choices and parameters. The generalisation entails two major changes compared to our previous pedestrian model. First of all, the model does justice to the kinematics of cyclists. Contrary to pedestrians, cyclist are more restricted in their movement. The model approximates these restrictions by considering speed and movement direction and changes therein. Secondly, the model includes different strategies (cooperative, zero-acceleration, demon opponent) in its underlying game-theoretical framework, and allows including traffic rules. This allows us to model different attitudes towards risk representing different types of cyclists. The (qualitative) insights gained by application of the model pertain to one-on-one interactions between cyclists and the impact of the strategy assumptions and parameter choices on those interactions as well as on the collective phenomena that occur in the cyclist flow and their sensitivity to parameters (reflecting the extent of the prediction horizon, the level of anisotropy, and the relative importance of keeping the desired path). With respect to the collective phenomena, we look at efficiency and self-organised patterns. We conclude that the model acts in a plausible manner. While we do not aim to show empirical validity, we see that the qualitative behaviour of one-on-one interactions is plausible if compared to experimental or field data. We also observe plausible collective patterns, including forms of self-organisation under specific parameter settings. The latter is not trivial given the fundamental differences in bicycle and pedestrian flow.",0968-090X,Not found
Automated joint faulting measurement based on full-lane 3D pavement surface data,10.1016/j.trc.2021.103221,128,2021-07-01,2021,7,"Using full-lane 3D pavement data, this paper proposes an automated and systematic approach to efficient measurement of pavement faulting occurring at transverse joints. First, a Fully Convolutional Network (FCN) is proposed in the paper to detect pavement joints. The experimental results demonstrate that the proposed FCN outperforms FCN-VGG16 and U-Net in terms of detection accuracy, but results in a slower processing speed due to the increased number of hidden layers. Compared with the 3D Shadow Modeling, the proposed FCN shows significant improvements in terms of both accuracy and time efficiency. The precision, recall and F-measure achieved by the proposed FCN on 1130 testing images are 92.64%, 97.14% and 94.83% respectively. Based on detection outputs of the proposed FCN, this paper applies Hough Transform only at orientations feasible for transverse joints. Such a strategy helps retain transverse joints for analysis, and eliminate unneeded longitudinal joints. Finally, this paper proposes a practical method to conduct comprehensive faulting measurements along the entire detected transverse joint, while field measurements today are generally on limited spots on the joint. Meaningful statistical indicators are also recommended in the paper to describe the general faulting condition along a transverse joint. The field test on a jointed concrete pavement reveals that the proposed automated approach is comparable in accuracy with manual investigation. Measurement errors at most testing locations are within ± 2 mm, and the average absolute error with respect to all testing locations is 1.2 mm. Compared with manual means or automated methods using only a few longitudinal profiles, the proposed automation of faulting survey achieves the following improvements: detecting transverse joints to the full-lane width through full-lane 3D pavement data as well as deep learning technology, and measuring faulting values along the entire transverse joint in a more efficient and more complete manner.",0968-090X,Not found
Trajectory planning for unmanned aerial vehicles in complicated urban environments: A control network approach,10.1016/j.trc.2021.103120,128,2021-07-01,2021,7,"Trajectory planning is crucial for Unmanned Aerial Vehicles (UAVs) applications. It is still a challenge to plan UAV trajectories in large-scale complicated three-dimensional urban environments, mainly due to the complexities associated with handling a tremendous number of obstacles. To relieve this difficulty, this study proposes a two-stage control network approach. The first stage is an offline planning stage, aiming at constructing a discrete control network in the working environment achieving collision avoidance and meanwhile considering UAV kinetic properties. The second stage is an online planning stage, where a feasible corridor is generated based on the shortest path in the control network, and the obtained route is smoothed by a three-dimensional Dubins curve algorithm; then, a time-optimal trajectory generation algorithm is applied to trace the designed spatial path. Numerical studies based on a virtual city as well as a large-scale real-world urban area are conducted. The results show that the proposed approach is able to identify reasonable UAV trajectories within negligible computational time.",0968-090X,Not found
A varying parameter multi-class second-order macroscopic traffic flow model for coordinated ramp metering with global and local environmental objectives,10.1016/j.trc.2021.103106,128,2021-07-01,2021,7,"This paper presents the design of a coordinated ramp metering strategy based on a newly developed multi-class second-order macroscopic traffic flow model coupled with a pollutant emissions model. The approach followed for obtaining the parameters of the multi-class model is based on sigmoid surfaces spanning over traffic density and composition. An optimal control problem is formulated for designing an environmentally sustainable, efficient and equitable coordinated ramp metering strategy. In addition to the global network-wide objective of total emissions minimisation, two different types of environmental constraints are introduced for addressing local requirements. The resulting static large-scale optimisation problem is solved using the Differential Evolution algorithm. A small case study is provided analysing the multi-class flow model and the strategy’s application.",0968-090X,Not found
Dynamic driving and routing games for autonomous vehicles on networks: A mean field game approach,10.1016/j.trc.2021.103189,128,2021-07-01,2021,7,"This paper aims to answer the research question as to optimal design of decision-making processes for autonomous vehicles (AVs), including dynamical selection of driving velocity and route choices on a transportation network. Dynamic traffic assignment (DTA) has been widely used to model travelers’ route choice or/and departure-time choice and predict dynamic traffic flow evolution in the short term. However, the existing DTA models do not explicitly describe one’s selection of driving velocity on a road link. Driving velocity choice may not be crucial for modeling the movement of human drivers but it is a must-have control to maneuver AVs. In this paper, we aim to develop a game-theoretic model to solve for AVs’ optimal driving strategies of velocity control in the interior of a road link and route choice at a junction node. To this end, we will first reinterpret the DTA problem as an N-car differential game and show that this game can be tackled with a general mean field game-theoretic framework. The developed mean field game is challenging to solve because of the forward and backward structure for velocity control and the complementarity conditions for route choice. An efficient algorithm is developed to address these challenges. The model and the algorithm are illustrated on the Braess network and the OW network with a single destination. On the Braess network, we first compare the LWR based DTA model with the proposed game and find that the driving and routing control navigates AVs with overall lower costs. We then compare the total travel cost without and with the middle link and find that the Braess paradox may still arise under certain conditions. We also test our proposed model and solution algorithm on the OW network.",0968-090X,Not found
An integrated approach of train scheduling and rolling stock circulation with skip-stopping pattern for urban rail transit lines,10.1016/j.trc.2021.103170,128,2021-07-01,2021,7,"Integrated planning for urban rail transit (URT) systems is a significant technique in URT operation to balance service level and operating cost. It is generally oriented towards transportation efficiency and solved in a sequential way due to the complexity, but ignores the service experiences among equitable passengers and the utilization balance among equal rolling stocks. This paper aims to study the integrated planning for an oversaturated URT line, incorporating the fairness in train scheduling and workload balance in rolling stock circulation that are measured by two defined min–max indexes. A mixed-integer nonlinear programming (MINLP) model is established to formulate the integrated planning of stop planning, train scheduling and rolling stock circulation, explicitly considering time-dependent origin–destination demand, first-come-first-serve principle and rigid capacity constraints. Due to the model complexity, an iterative searching approach (ISA) is proposed to solve the model, involving adjusting stop patterns, departure times and connections at the depot terminal. The performance of the ISA is evaluated by three cases with different time lengths based on the practical data from No.8 URT line in Guangzhou. The results are compared with the practical plans and the solutions solved by the two-stage approach respectively. It shows that the ISA can not only mitigate unfairness and balance workload, but also improve transportation efficiency. We also investigate the optimization effects and application conditions of different combinations of searching strategies in the ISA. Furthermore, the study on the typical case during peak hours shows more details about the optimization effects and mechanism of the ISA, which can reach a uniform state in both service level and resource utilization.",0968-090X,Not found
Optimizing the integrated off-ramp signal control to prevent queue spillback to the freeway mainline,10.1016/j.trc.2021.103220,128,2021-07-01,2021,7,"This study presents an integrated off-ramp control model that incorporates the impact of ramp queue spillback on the freeway mainline in design of the off-ramp intersection’s signal plan. The proposed model consists of a mesoscopic traffic module to capture the complex interrelations between the freeway mainline’s traffic state and the lane-changing maneuvers triggered by off-ramp queue spillback, and a local signal optimization module to maximize the total benefit for both the freeway and intersection in the vicinity of an interchange. Using the simulation–optimization solution logic, the proposed model will first estimate the off-ramp queue length, produced from the signal module, to assess the resulting impacts on the freeway mainline, and then feed such impacts back to the control objective to iteratively search for the optimal cycle length and phase durations with the genetic algorithm. To assess the effectiveness of the proposed model, this study has conducted a two-stage evaluation, where the first stage uses the extensive field data to confirm the reliability of its freeway queue impact module and the second stage focuses on evaluating the benefits of accounting for the queue impacts on the freeway in design of the off-ramp signal plan under various traffic scenarios. The results from extensive tests have confirmed that the proposed model can effectively minimize the likelihood of causing off-ramp queues to spill back to the freeway mainline, and the failing to incorporate such impacts in design of the off-ramp signal will contribute significantly to the formation of freeway bottlenecks in the interchange area.",0968-090X,Not found
A data-driven method for falsified vehicle trajectory identification by anomaly detection,10.1016/j.trc.2021.103196,128,2021-07-01,2021,7,"The vehicle-to-infrastructure (V2I) communications enable a wide range of new applications, which bring prominent benefits to the transportation system. However, malicious attackers can potentially launch falsified data attacks against V2I applications to jeopardize the traffic operation. To ensure the benefits brought by the V2I applications, it is critical to protect the applications from those cyber-attacks. However, existing literature on the defense solution that protects the V2I applications is very limited. This paper aims to fill this research gap by proposing a data-driven method to identify falsified trajectories generated by compromised connected vehicles (CVs). A trajectory embedding model, inspired by the word embedding model from the natural language processing (NLP) community, is developed. The proposed trajectory embedding model generates vector representations of vehicle trajectories that can be used to compute the similarities between trajectories. The proposed method consists of two steps. In the first step, historical trajectory data are used to train a neural network and obtain the vector representations of trajectories. The second step computes a distance matrix between each pair of trajectories and identifies falsified trajectories using a hierarchical clustering algorithm. Simulation experiments show that the proposed method has a very high detection rate (>97.0%) under different attack goals with varying CV penetration rates from 100% to 25%, while the false alarm rate remains low. It has great potential to be implemented in a wide range of trajectory-based CV applications such as traffic state estimation and traffic signal control, to safeguard the CV system from cyber threats.",0968-090X,Not found
Markov-game modeling of cyclist-pedestrian interactions in shared spaces: A multi-agent adversarial inverse reinforcement learning approach,10.1016/j.trc.2021.103191,128,2021-07-01,2021,7,"Understanding and modeling road user dynamics and their microscopic interaction behaviour at shared space facilities are curial for several applications including safety and performance evaluations. Despite the multi-agent nature of road user interactions, the majority of previous studies modeled their interactions as a single-agent modeling framework, i.e., considering the other interaction agents as part of the passive environment. However, this assumption is unrealistic and could limit the model's accuracy and transferability in non-stationary road user environments. This study proposes a novel Multi-Agent Adversarial Inverse Reinforcement Learning approach (MA-AIRL) to model and simulate road user interactions at shared space facilities. Unlike the traditional game-theoretic framework that models multi-agent systems as a single time-step payoff, the proposed approach is based on Markov Games (MG) which models road users' sequential decisions concurrently. Moreover, the proposed model can handle bounded rationality agents, e.g., limited information access, through the implementation of the Logistic Stochastic Best Response Equilibrium (LSBRE) solution concept. The proposed algorithm recovers road users' multi-agent reward functions using adversarial deep neural network discriminators and estimates their optimal policies using Multi-agent Actor-Critic with Kronecker factors (MACK) deep reinforcement learning. Data from three shared space locations in Vancouver, BC and New York City, New York are used in this study. The model's performance is compared to a baseline single-agent Gaussian Process Inverse Reinforcement Learning (GPIRL). The results show that the multi-agent modeling framework led to a significantly more accurate prediction of road users’ behaviour and their evasive action mechanisms. Moreover, the recovered reward functions based on the single-agent modeling approach failed to capture the equilibrium solution concept similar to the multi-agent approach.",0968-090X,Not found
Adaptive network traffic control with an integrated model-based and data-driven approach and a decentralised solution method,10.1016/j.trc.2021.103154,128,2021-07-01,2021,7,"This paper presents an adaptive traffic controller for stochastic road networks with an integrated model-based and data-driven solution framework. The model-based optimisation component operates based upon an underlying kinematic wave model driven by stochastic demand within a prediction horizon. The data-driven optimisation component operates based upon an approximate dynamic programming (ADP) formulation which approximates the state-control interactions over future stages with a parametric approximator. The approximator reduces the computational complexity of the adaptive control problem by parameterising the state and decision space. The parametric approximator is to be iteratively updated with online feeding of realisations of traffic states via a temporal difference (TD) learning process. Our results reveal that incorporation of the model-based component facilitates the training of the ADP-based state approximator, and hence improve the overall performance of the control system. We further develop a decentralised solution approach in which individual intersections are allowed to derive their own control policies in an asynchronous manner. The data-driven ADP approximator would serve as a central agent coordinating the control policies derived at individual intersections in the network. This is shown to be able to improve and stabilise the performance of the overall control system even under congested conditions. This is a significant progress in adaptive control system design with use of decentralised optimisation techniques. The present study contributes to the adaptive network traffic control with uncertainties through use of advanced modelling and optimisation methods.",0968-090X,Not found
Do personalized economic incentives work in promoting shared mobility? Examining customer churn using a time-varying Cox model,10.1016/j.trc.2021.103224,128,2021-07-01,2021,7,"Shared mobility options have grown significantly in recent years. However, a major threat to the growing usage of shared-cars is customer churn. Despite companies continually providing rewards to attract customers, factors that contribute to customer churn are not well-understood in the existing literature. This study analyzed one-year transaction data of a one-way carsharing program and applied an extended Cox proportional hazards model to examine these effects. Our results show that: (1) A customer’s retention probability decreased over time with a decelerating rate. (2) Customers were less likely to churn when their frequently-visited shared-car stations were located in neighborhoods with low access to transit or in areas with colleges, railway hubs, or airports. (3) Elderly and male customers had a lower likelihood of churning. (4) The number of coupons was negatively associated with the likelihood of customer churn. (5) The effect of coupons generally increased at first and then decreased after the 130th day. These findings contribute to coupon design and the location choice of shared-car stations. Specifically, we suggest that large-denomination coupons should be split into multiple small-denomination coupons. We encourage companies to locate stations in areas with poor transit access. Meanwhile, coupon issuing strategies can be redeveloped. Offering more coupons to new customers can help maximize the profits of service providers. However, such a strategy is debatable because it invades personal privacy and is unfair for existing loyal customers.",0968-090X,Not found
Airline ground operations: Schedule recovery optimization approach with constrained resources,10.1016/j.trc.2021.103129,128,2021-07-01,2021,7,"Most airlines have established integrated hub and operations control centers for the monitoring and adjustment of tactical operations. However, decisions in such a control center are still elaborated manually on the basis of expert knowledge held by several agents representing the interests of different airline departments and local stakeholders. This article studies a concept which incorporates the situational awareness gained by airport-collaborative decision making into an airline-internal decision support system, such that it integrates all available schedule recovery options during aircraft ground operations. The developed mathematical optimization model is an adaptation of the Resource-Constrained Project Scheduling Problem (RCPSP) and incorporates key features from turnaround target time prediction, passenger connection management, tactical stand allocation and ground service vehicle routing into the airline hub control problem. The model is applied in a case study consisting of 20 turnarounds during a morning peak at Frankfurt airport. Schedule recovery performance (resilience) is analyzed for a set of key performance indicators within multiple scenario instances which contain different resource availability and aim at solving various arrival delay situations. Results highlight that a minimization of tactical cost concurrently reduces average departure delay for flight and passengers while recovery performance is substantially affected when some options are not included in the evaluation process. Thus, our concept provides airlines with an optimization approach for constrained airport resources so that total cost and delay resulting from schedule deviations are reduced, which may benefit strategic schedule planning and improve predictability of operations for local collaborators, such as airport, ground handlers and ATM performance.",0968-090X,Not found
Dedicated bus lane network design under demand diversion and dynamic traffic congestion: An aggregated network and continuous approximation model approach,10.1016/j.trc.2021.103187,128,2021-07-01,2021,7,"This paper proposes an integrated methodological framework to design a spatially heterogeneous bus route network and time-dependent service headways to serve travel demand that varies over time and space. Travelers choose to use either the transit mode or the driving mode (as well as travel paths in the corresponding modal network) that minimizes their equilibrium travel cost. In addition, transit routes involve dedicated bus lanes that occupy part of the city streets and affect the capacity reserved for private cars. Hence, roadway congestion depends on the transit route design, and its dynamic evolution is described by regional macroscopic fundamental diagrams. The proposed modeling framework consists of two parts: a bus network optimization module based on continuum approximation that produces optimal headways and local route spacing, and a dynamic aggregated network model that determines route choice, mode split, and user equilibrium conditions. An iterative solution algorithm is developed to solve the integrated model. Numerical experiments are used to demonstrate the applicability of the proposed modeling framework, and to conduct a careful analysis on the influence of the demand pattern on the transit network design, roadway congestion, and the overall system performance.",0968-090X,Not found
Macroscopic modeling and dynamic control of on-street cruising-for-parking of autonomous vehicles in a multi-region urban road network,10.1016/j.trc.2021.103176,128,2021-07-01,2021,7,"The spatio-temporal imbalance of parking demand and supply results in unwanted on-street cruising-for-parking traffic of conventional vehicles. Autonomous vehicles (AVs) can self-relocate to alleviate the shortage of parking supplies at the trip destinations. The extra floating trips of vacant AVs have adverse impacts on traffic congestion and the parking demand–supply imbalance may still exist when they are not distributed optimally. This paper presents a centralized parking dispatch approach to optimize the distribution of floating AVs and provide regional route guidance. We apply the concept of macroscopic fundamental diagram to represent the evolution of traffic conditions, cruising-for-parking, and dispatched AVs in a congested multi-region network. A model predictive control is suggested to optimize the control inputs. Numerical experiments in a four-region network demonstrate that the proposed parking dispatch and regional route guidance of AVs are effective in reducing intense cruising-for-parking traffic, and the integration of both has the best control performance by regulating the network towards under-saturated conditions. The performance of the proposed schemes is evaluated via simulations with noise in measurement errors and compliance rate prediction. Results show substantial improvements in terms of total time spent, even for low levels of AV market penetration or AV compliance rate to parking dispatch and route guidance.",0968-090X,Not found
Robust efficient cruise control for high-speed train movement based on the self-triggered mechanism,10.1016/j.trc.2021.103141,128,2021-07-01,2021,7,"This paper investigates the robust efficient self-triggered cruise control problem for high-speed trains to reduce the consumptions of the computational resources and wireless communication bandwidth. By capturing the dynamic evolution of high-speed trains in the actual environment, an error dynamic state-space model is established considering uncertain parameters, input constraints and disturbances to the train motion. According to the event-triggered control framework, a co-design method is introduced to design the cruise controller and the event-triggered condition jointly. Based on the Lyapunov stability method, a sufficient condition for the existence of the robust state-feedback control law and the event-triggered condition parameter are presented in terms of linear matrix inequalities (LMIs), which ensures that the high-speed train tracks the desired speed, and the coupler deviations are stable at the equilibrium point under external disturbances. With the fact that the event-triggered controller often requires a dedicated detector to continuously monitor the system state, a self-triggered implementation is further developed to dynamically calculate the next triggered instant at each update time based on recently collected information. In the end, numerical experiments are provided to illustrate the effectiveness of the proposed approach in tracking the desired movement profiles, and thereby demonstrates the advantages of the proposed self-triggered controller over the traditional periodic triggered control method.",0968-090X,Not found
Dynamic user equilibrium for departure time choice in the basic trip-based model,10.1016/j.trc.2021.103190,128,2021-07-01,2021,7,"Recent research indicates that the trip-based models can perform more accurately for capturing network hyper-congestion than the conventional macroscopic fundamental diagram (MFD) dynamics, especially during transient phases. However, due to the complex mathematical structure of the trip-based models, deriving analytical properties of the dynamic user equilibrium (DUE) of departure time choice with the trip-based models is still a challenge. This paper investigates the DUE problem of departure time choice in an isotropic urban network with identical travelers. Traffic dynamics is captured by the basic trip-based model using a speed-MFD that maps the traffic accumulation to the space-mean speed of the network. Necessary conditions for dynamic user equilibrium with and without inflow capacity constraint are derived, respectively. Under dynamic user equilibrium condition, no traveler can reduce her/his travel cost by changing the departure time. The analysis reveals the significant difference between the basic trip-based model and the conventional MFD models regarding the information support involved in the departure time choice. The derivation does not rely on some common assumptions in the literature such as linear travel cost function, no late arrivals, or linear speed-MFD. The numerical example indicates that the inflow capacity constraint can help prevent two peaks in the departure profile and the vehicle accumulation.",0968-090X,Not found
Dynamic modeling and real-time management of a system of EV fast-charging stations,10.1016/j.trc.2021.103186,128,2021-07-01,2021,7,"Demand for electric vehicles (EVs), and thus EV charging, has steadily increased over the last decade. Studies suggest that fast-charging facilities are crucial for the EV market. However, there is limited fast-charging infrastructure in most parts of the world to support EV travel, especially long-distance trips. The goal of this study is to develop a stochastic dynamic simulation modeling framework of a regional system of EV fast-charging stations for real-time management and strategic planning (i.e., capacity allocation) purposes. To model EV user behavior, specifically fast-charging station choices, the framework incorporates a multinomial logit station choice model that considers station charging prices, expected wait times, and detour distances. To capture the dynamics of supply and demand at each EV fast-charging station, the framework incorporates a multi-server queueing model in the simulation. The study assumes that multiple fast-charging stations are managed by a single entity (public or private) and that the demand for these stations are interrelated (through the station choice model). To manage the system of stations, this study proposes and tests dynamic demand-responsive price adjustment (DDRPA) schemes based on station queue lengths. The study applies the modeling framework to a system of EV fast-charging stations in Southern California. The computational results indicate that DDRPA strategies are an effective mechanism to balance charging demand across fast-charging stations. Specifically, compared to the no DDRPA scheme case, the quadratic DDRPA scheme reduces average wait time by 26%, increases charging station revenue (and user costs) by 5.8%, while, most importantly, increasing social welfare by 2.7% in the base scenario. Moreover, the study also illustrates that the modeling framework can evaluate the allocation of EV fast-charging station capacity, to identify stations that require additional chargers and areas that would benefit from additional fast-charging stations.",0968-090X,Not found
Information provision and congestion pricing in a risky two-route network with heterogeneous travelers,10.1016/j.trc.2021.103083,128,2021-07-01,2021,7,"Travel information and congestion pricing are two major approaches to relieving congestions. This paper examines travelers’ travel strategies and route choices in a road network with a risky route and a safe route, where travel information pricing are jointly implemented. We derive the equilibrium of the risk-averse travelers with heterogeneous Values of Time (VOTs) under various information regimes. We find that information regarding the risky road conditions would not necessarily improve the expected system travel time. When there is no toll, free information surprisingly makes congestion worse. When information is not free, congestion may be reduced if both toll and information are properly priced. We also examine the distributional effects of information provision across travelers with different VOTs. Travelers with low VOTs who do not use information are not affected by the price of information. Travelers with intermediate VOTs always benefit from information provision regardless of its price. Finally, travelers with high VOTs are better off when the information price exceeds a threshold.",0968-090X,Not found
A flow-based integer programming approach to design an interurban shared automated vehicle system and assess its financial viability,10.1016/j.trc.2021.103092,128,2021-07-01,2021,7,"Shared automated vehicles (SAV) are expected to become part of on-demand transport systems in the future. In an interurban context, SAV systems may potentially contribute to significantly improve the availability and quality of public transport. In this paper, we propose a flow-based integer programming approach to design and assess the financial viability of a SAV interurban system. An integer programming model, based on profit maximization and allowing vehicle pooling, was developed to optimize the fleet size and vehicle movements of a typical working day. This model and its optimal results were the basis for assessing the financial viability of an interurban transport network in the central area of Portugal. Different levels of demand were tested and three different fleet compositions were considered: cars, minibuses, and a mixed fleet of both. The results showed that a mixed fleet of vehicles is the best option for profit maximization. The optimal share of each vehicle type, in this fleet composition, asymptotically converges to approximately 1/3 of cars and 2/3 of minibuses, as demand increases. The introduction of a SAV system in such a region for interurban trips can replace up to 18 private vehicles per SAV vehicle, and should be done with sequential expansions to guarantee a profit at the different stages. The break-even point, for the conditions of the case study, is between 1.5 and 2 passengers per vehicle, for a fleet of cars, and between 4 and 5 passengers per vehicle, for a fleet of minibuses.",0968-090X,Not found
Injecting knowledge in data-driven vehicle trajectory predictors,10.1016/j.trc.2021.103010,128,2021-07-01,2021,7,"Vehicle trajectory prediction tasks have been commonly tackled from two distinct perspectives: either with knowledge-driven methods or more recently with data-driven ones. On the one hand, we can explicitly implement domain-knowledge or physical priors such as anticipating that vehicles will follow the middle of the roads. While this perspective leads to feasible outputs, it has limited performance due to the difficulty to hand-craft complex interactions in urban environments. On the other hand, recent works use data-driven approaches which can learn complex interactions from the data leading to superior performance. However, generalization, i.e., having accurate predictions on unseen data, is an issue leading to unrealistic outputs. In this paper, we propose to learn a “Realistic Residual Block” (RRB), which effectively connects these two perspectives. Our RRB takes any off-the-shelf knowledge-driven model and finds the required residuals to add to the knowledge-aware trajectory. Our proposed method outputs realistic predictions by confining the residual range and taking into account its uncertainty. We also constrain our output with Model Predictive Control (MPC) to satisfy kinematic constraints. Using a publicly available dataset, we show that our method outperforms previous works in terms of accuracy and generalization to new scenes. Code is available at: https://github.com/vita-epfl/RRB.",0968-090X,Not found
