title,doi,volume,date,year,month,abstract,issn,githubs-scraped
A large neighborhood search approach to the vehicle routing problem with delivery options,10.1016/j.trb.2020.11.012,144,2021-02-01,2021,2,"To reduce delivery failures in last mile delivery, several types of delivery options have been proposed in the past twenty years. Still, customer satisfaction is a challenge because a single location is chosen independently of the time at which the customer’s order will be delivered. In addition, delivery at shared locations such as lockers and shops also experience failure due to capacity or opening-time issues at the moment of delivery. To address this issue and foster consolidation at shared delivery locations, we investigate the case where a customer can specify several delivery options together with preference levels and time windows. We define, in this article, the Vehicle Routing Problem with Delivery Options, which integrates several types of delivery locations. It consists of designing a set of routes for a fleet of vehicles that deliver to each customer at one of his/her options during the corresponding time window. These routes should respect capacities at shared locations such as lockers and minimum service level requirements, while minimizing the total routing costs. This problem is solved with a large neighborhood search in which a set partitioning problem is periodically used to reassemble routes. Specific ruin and recreate operators are proposed and combined with numerous operators from the literature. A thorough experimental study was carried out to determine a subset of efficient and complementary operators. The proposed method outperforms existing algorithms from the literature on particular cases of the problem under consideration, such as the vehicle routing problem with roaming delivery locations and the vehicle routing problem with home and roaming delivery locations. New instances are generated and used both to serve as a benchmark and to propose some managerial insight into the vehicle routing problem with alternative delivery options.",0191-2615,Not found
On string stability of a mixed and heterogeneous traffic flow: A unifying modelling framework,10.1016/j.trb.2020.11.009,144,2021-02-01,2021,2,"Urged by a close future perspective of a traffic flow made of a mix of human-driven vehicles and connected, automated vehicles (CAVs), research has recently focused at making the most of CAVs capabilities to mitigate the instability of the whole, i.e. mixed, traffic flow. In all works, however, either the two sub-flows are studied under a simplifying but unrealistic assumption of flow homogeneity, or drivers’ and vehicles heterogeneity is not correctly taken into account within each sub-flow. We show here that the only condition developed so far to study a car-following model string stability for a heterogeneous flow, is inaccurate. Therefore, we propose a methodology to model string stability that considers drivers’ and vehicles heterogeneity, which is the essence of a real traffic. Uncertain transfer functions are introduced to map the probability distributions of car-following model parameters into a L 2 stability measure of a mixed and heterogeneous traffic. Specifically, they allow us to move from the stability analysis of a car-following model, or of a controller, to the stability analysis of a traffic flow, as interpreted by that model, or controller. Eventually, several other theoretical contributions on stability analysis are given in the paper, aiming at reconciling approaches from different fields. Among these, a mathematical justification of the equivalence between the asymptotic stability of a closed-loop platoon system – which has been studied through the famous “traffic wave ansatz” on a ring-road – and the L 2 stability of an open-loop platoon system.",0191-2615,Not found
Service operation design in a transit network with congested common lines,10.1016/j.trb.2020.12.003,144,2021-02-01,2021,2,"This paper focuses on a transit service operation design problem that primarily determines the optimal frequency settings with explicit consideration of congested common lines in a bus service network. Other than passengers’ transit route choices, the transit service line choices among congested common lines are also specified in the model formulation. A tri-level programming approach is applied to formulate this problem, wherein the upper-level program optimizes the transit frequency to minimize the total operating costs and passengers’ transit costs; the middle-level program describes passengers’ transit routing choices, in which passengers will select a sequence of transfer nodes to minimize their transit costs; and the lower-level program formulates the equilibrium strategy in the common line problem on the route sections (i.e., between two successive transfer nodes), whose equilibrium solution may have multiple strategies depending on the congestion level of the common lines. The tri-level model is then reformulated into a mathematical program with equilibrium constraints. Two solution methods are proposed to solve the problem. One is to transform the model into a mixed-integer linear program so that the global optimal solution of the linearized problem can be guaranteed, and the other employs a surrogate optimization approach to ensure high solution efficiency for large size problems without compromising solution quality. Finally, we conduct extensive numerical examples to demonstrate the validity of our model formulation and the performance of the proposed solution algorithms.",0191-2615,Not found
Full cover charging station location problem with routing,10.1016/j.trb.2020.12.001,144,2021-02-01,2021,2,"In this paper, a new full cover modeling framework is developed to design refueling station infrastructure, where the focus is on locating fast-charging stations for battery electric vehicles to enable long-distance transportation. A mathematical model is introduced to determine the optimal locations of these charging stations so that every origin-destination trip on a given transportation network is covered with respect to vehicle range. This full cover model allows deviations from the shortest paths and also determines an optimal route for each trip that requires the minimum total en route recharging. Two variants of this model are proposed: one that minimizes the total cost of locating charging stations and total en route recharging, and another that determines the locations of a predetermined number of stations to minimize the total en route recharging. Computational experiments performed on benchmark data sets validate that the proposed full cover models perform better than the maximum or set cover problem settings in the literature in terms of routing-related measures, such as total trip distance and maximum deviation from the shortest paths. A Benders decomposition algorithm is developed to optimally solve real-life instances of the problem. The Benders subproblem is identified as a many-to-many shortest path problem with an additional constraint that restricts the nodes that can be used to open facilities that are determined by the master problem. A new algorithmic methodology is developed to construct the dual solution for this subproblem and to generate non-dominated optimality cuts and strong valid inequalities for feasibility cuts. This novel algorithm accelerates the performance of the Benders algorithm up to 900 times over the tested large-size instances.",0191-2615,Not found
Day-to-day dynamics with advanced traveler information,10.1016/j.trb.2020.09.005,144,2021-02-01,2021,2,"This paper studies how the advanced traveler information affects the stability of the day-to-day flow evolution of a transportation system. Two scenarios are investigated regarding the types of information provided, where one type is the historical travel time and the other the forecasted travel time. Given the information, travelers are assumed to form their own perception/prediction on travel time and further choose the routes. The day-to-day dynamics under the two above-mentioned scenarios are formulated using both discrete-time and continuous-time models, and their respective local stability is analyzed. Findings from the discrete-time and continuous-time models are compared, which show that: (i) the discrete-time models behave in a more complex fashion than the continuous-time models, and (ii) the conclusions drawn from the discrete-time modeling and continuous-time modeling can be consistent, different or contradictory, which depends on the system parameters, network structure, the travel time functions and the route choice probability functions.",0191-2615,Not found
A game theoretic macroscopic model of lane choices at traffic diverges with applications to mixed–autonomy networks,10.1016/j.trb.2020.11.004,144,2021-02-01,2021,2,"Vehicle bypassing is known to increase delays at traffic diverges. However, due to the complexities of this phenomenon, accurate and yet simple models of such lane change maneuvers are hard to develop. In this work, we present a macroscopic model for predicting the number of vehicles that perform a bypass at a traffic diverge when taking an exit link. We interpret the bypassing maneuver of vehicles at a traffic diverge as drivers acting selfishly; every vehicle selects lanes such that its own cost of travel is minimized. We discuss how we model the costs that are incurred by the vehicles. Then, taking into account the selfish behavior of vehicles, we model the lane choice of vehicles at a traffic diverge as a Wardrop equilibrium. We state and prove the properties of the equilibrium in our model. We show that there always exists an equilibrium for our model. Moreover, although our model is an instance of nonlinear asymmetrical routing games which in general have multiple equilibria, we prove that the equilibrium of our model is unique under certain assumptions that we observed to hold in all our case studies. We discuss how our model can be calibrated by running a simple optimization problem. Then, using our calibrated model, we validate it through simulation studies and demonstrate that our model successfully predicts the aggregate lane change maneuvers that are performed by vehicles at a traffic diverge. Having shown the predictive power of our model, we discuss how our model can be employed to obtain the optimal lane choice behavior of vehicles, where the social or the overall cost of all vehicles is minimized. Finally, we demonstrate how our model can be utilized in scenarios where a central authority can dictate the lane choice and trajectory of certain vehicles, for example autonomous vehicles directed by a central authority, so as to increase the overall vehicle mobility at a traffic diverge. Examples of such scenarios include the case when both human driven and autonomous vehicles coexist in the network.",0191-2615,Not found
Mathematical formulations for the bimodal bus-pedestrian social welfare network design problem,10.1016/j.trb.2021.01.010,145,2021-03-01,2021,3,"We face the problem of designing a bus transit network, locating the most convenient bus stops and defining the set of bus lines without considering an a priori set of candidate lines. In order to model the problem, we consider a bimodal network composed of two layers, each one corresponding to a different transportation mode: pedestrian and bus. We propose two exact formulations and compare them by means of the ϵ -constraint method, thus obtaining a set of efficient solutions that simultaneously consider the total user travel time (composed of in-bus travel time, waiting time, walking time and transfer time) and service operator objectives. Finally, the best formulation is tested in a real case scenario.",0191-2615,Not found
A copula-based continuous cross-nested logit model for tour scheduling in activity-based travel demand models,10.1016/j.trb.2021.01.001,145,2021-03-01,2021,3,"This paper introduces a multi-dimensional continuous activity scheduling choice modeling framework. The paper is focused on modeling the joint choice of arrival to an activity and departure from the activity. Each of the choices is modeled in continuous time using the continuous cross-nested logit model. The continuous cross-nested logit model is able to capture various types of correlation between alternatives in continuous time. In addition to the correlation between alternatives, this paper uses copula to capture the correlation between the two dependent choices of arrival to an activity and departure from the activity. Copula can model the correlation structure without knowing the actual bivariate distribution function. With its multidimensionality and ability to capture different sorts of correlations and model demand in fine time resolution, the introduced framework can provide a sufficient tool for the time-of-day component of various travel demand models.",0191-2615,Not found
Integrated inbound train split and load planning in an intermodal railway terminal,10.1016/j.trb.2021.01.006,145,2021-03-01,2021,3,"In the last decades the intermodal transportation of containers has become a key component of the entire international trade system, as it allows safe and efficient intercontinental door-to-door movement of freight by combining land and sea transportation services. Intermodal railway terminals are special components of these systems that allow container traffic to be consolidated from different sources and to be transported by train over long distances. This paper addresses a practical problem faced by a major North American railway. On a daily basis, terminal operators must make several decisions such as how inbound trains are split into sequences of railcars, on which tracks these railcars are parked for loading and off-loading operations, and how the railcars are assigned to outbound blocks so as to fulfill the demand of each block. We introduce an approach that incorporates all these decisions to obtain improved solutions. In a first step, a mixed integer linear programming (MILP) model is used to create a set of patterns that specify how each inbound train is split and how the railcars are assigned to the blocks. Then, in a second step, another MILP formulation decides which patterns to use and where to park the railcars. Tests on generated benchmark instances based on realistic data from the railway indicate that our approach is able to generate good quality solutions for all instances and can be used by the company to assist decision makers in generating less costly and more efficient plans.",0191-2615,Not found
A novel methodology to estimate cruising for parking and related external costs,10.1016/j.trb.2020.12.005,145,2021-03-01,2021,3,"Practitioners need to know the level of cruising for parking when designing parking policies. Existing methodologies, such as counting, experiments, and survey, are either too expensive or infeasible to be undertaken on a large scale. Inci et al. (2017) introduce an instrumental-variables-based econometric methodology using administrative data to estimate the average level of cruising when parking is close to full occupancy. This paper introduces a novel methodology to estimate the marginal external cruising time (and thus cost) across time and space. Our methodology is easier to implement, requires even less data, estimates the whole distribution rather than the average, and does not require parking to be near full occupancy. It also allows for welfare evaluations of parking fees and supply. To illustrate all these, we apply our methodology to Melbourne, which generates rich policy insights. We also apply it to the same dataset that Inci et al. (2017) use for Istanbul and find consistent results, rendering confidence to both methodologies.",0191-2615,Not found
Vehicle and reliable driver scheduling for public bus transportation systems,10.1016/j.trb.2021.01.011,145,2021-03-01,2021,3,We propose the bus vehicle and reliable driver scheduling problem that is an integrated approach for the vehicle and the crew scheduling problems considering driver’s reliability information to reduce the number of no-covered trips along the day and thus improve the user’s satisfaction. An exact constraint programming model is proposed and compared with a variable neighborhood search that incorporates the driver’s reliability and the trip’s importance. The obtained trip-vehicle-driver assignments are evaluated on many scenarios with a Monte Carlo method to simulate the driver’s absenteeism. Experimental results on randomly generated instances based on a real case study show our methodologies’ efficiency and the enormous gains in covered trips when the drivers’ reliability is considered.,0191-2615,Not found
Connecting urban transportation systems with the spread of infectious diseases: A Trans-SEIR modeling approach,10.1016/j.trb.2021.01.008,145,2021-03-01,2021,3,"Urban transportation systems satisfy the essential mobility needs of the large-scale urban population, but it also creates an ideal environment that favors the spread of infectious diseases, leading to significant risk exposure to the massive urban population. In this study, we develop the mathematical model to understand the coupling between the spreading dynamics of infectious diseases and the mobility dynamics through urban transportation systems. We first describe the mobility dynamics of the urban population as the process of leaving from home, traveling to and from the activity locations, and engaging in activities. We then embed the susceptible-exposed-infectious-recovered (SEIR) process over the mobility dynamics and develops the spatial SEIR model with travel contagion (Trans-SEIR), which explicitly accounts for contagions both during travel and during daily activities. We investigate the theoretical properties of the proposed model and show how activity contagion and travel contagion contribute to the average number of secondary infections. We further develop an optimal control strategy for the effective entrance control of public transportation systems with optimal allocation of limited resources. In the numerical experiments, we explore how the urban transportation system may alter the fundamental dynamics of the infectious disease, change the number of secondary infections, promote the synchronization of the disease across the city, and affect the peak of the disease outbreaks. The Trans-SEIR model is further applied to understand the disease dynamics during early COVID-19 outbreak in New York City, where we show how the activity and travel contagion may be distributed and how effective entrance control can be implemented in urban transportation systems. The Trans-SEIR model, along with the findings in our study, may significantly improve our understanding of the coupling between urban transportation systems and disease dynamics, the development of quarantine and control measures for mitigating the disease risks and promoting the idea of disease-resilient urban transportation networks.",0191-2615,Not found
Can dynamic ride-sharing reduce traffic congestion?,10.1016/j.trb.2021.01.004,145,2021-03-01,2021,3,"Can dynamic ride-sharing reduce traffic congestion? In this paper we show that the answer is yes if the trip density is high, which is usually the case in large-scale networks but not in medium-scale networks where opportunities for sharing in time and space become rather limited. When the demand density is high, the dynamic ride-sharing system can significantly improve traffic conditions, especially during peak hours. Sharing can compensate extra travel distances related to operating a mobility service. The situation is entirely different in small and medium-scale cities when trip shareability is small, even if the ride-sharing system is fully optimized based on the perfect demand prediction in the near future. The reason is simple, mobility services significantly increase the total travel distance, and sharing is simply a means of combating this trend without eliminating it when the trip density is not high enough. This paper proposes a complete framework to represent the functioning of the ride-sharing system and multiple steps to tackle the curse of dimensionality when solving the problem. We address the problem for two city scales in order to compare different trip densities. A city scale of 25 k m 2 with a total market of 11,235 shareable trips for the medium-scale network and a city scale of 80 k m 2 with 205,308 demand for service vehicles for the large-scale network over a 4-hour period with a rolling horizon of 20 minutes. The solutions are assessed using a dynamic trip-based macroscopic simulation to account for the congestion effect and dynamic travel times that may influence the optimal solution obtained with predicted travel times. This outperforms most previous studies on optimal fleet management that usually consider constant and fully deterministic travel time functions.",0191-2615,Not found
An integer L-shaped algorithm for the integrated location and network restoration problem in disaster relief,10.1016/j.trb.2021.01.005,145,2021-03-01,2021,3,"Being prepared for potential disaster scenarios enables government agencies and humanitarian organizations to respond effectively once the disaster hits. In the literature, two-stage stochastic programming models are commonly employed to develop preparedness plans before anticipated disasters. These models can be very difficult to solve as the complexity increases with several sources of uncertainty and interdependent decisions. In this study, we propose an integer L-shaped algorithm to solve the integrated location and network restoration model, which is a two-stage stochastic programming model determining the number and locations of the emergency response facilities and restoration resources under uncertainty. Our algorithm accommodates the second-stage binary decision variables which are required to indicate undamaged and restored roads of the network that can be used for relief distribution. Our computational results show that our algorithm outperforms CPLEX for the larger number of disaster scenarios as the solution time of our algorithm increases only linearly as the number of scenarios increases.",0191-2615,Not found
Trading airport time slots: Market design with complex constraints,10.1016/j.trb.2021.01.003,145,2021-03-01,2021,3,"Due to the lasting growth in air traffic, many international airports have reached their capacity limits. Access to major airports is granted through the assignment of airport time slots. Current practices of allocating these time slots via grandfathering are widely regarded as inefficient by experts. New market mechanisms need to take into account synergistic valuations of airlines for departure and arrival time slots, as well as financial constraints of the participating airlines for the many time slots available. Unfortunately, computing core-stable outcomes in such environments is Σ 2 p -hard. Such problems are typically considered intractable. We introduce bilevel integer optimization models for airport time slot trading and compute core-stable outcomes, i.e. allocations and prices such that no coalition can beneficially deviate. Interestingly, despite the computational hardness of the underlying problem numerical experiments show that instances of practically relevant size can be solved in due time. The proposed market design provides a solution that addresses the specific constraints of airport time slot markets, a precondition for adoption in the field.",0191-2615,Not found
Integrated line configuration and frequency determination with passenger path assignment in urban rail transit networks,10.1016/j.trb.2021.01.002,145,2021-03-01,2021,3,"This paper considers a line planning problem in an urban rail transit (URT) network with passenger path assignment. The line planning problem involves both line configuration and frequency setting for the optimization of a combination of operator-oriented objective (minimization of operating costs or maximization of profits) and passenger-oriented objective (minimization of total travel times). The interplay between the line planning and the passenger assignment is explicitly taken into account and the problem is formulated as a mixed-integer non-linear programming (MINLP) model with linear constraints. In order to take advantage of existing commercial mix-integer linear programming (MILP) solvers, we propose an outer approximation method to linearize the objective. Finally, the model and solution algorithm are illustrated with a simplified version of the Hong Kong Mass Transit Railway (MTR) network.",0191-2615,Not found
Online predictive connected and automated eco-driving on signalized arterials considering traffic control devices and road geometry constraints under uncertain traffic conditions,10.1016/j.trb.2020.12.009,145,2021-03-01,2021,3,"For energy-efficient Connected and Automated Vehicle (CAV) Eco-driving control on signalized arterials under uncertain traffic conditions, this paper explicitly considers traffic control devices (e.g., road markings, traffic signs, and traffic signals) and road geometry (e.g., road shapes, road boundaries, and road grades) constraints in a data-driven optimization-based Model Predictive Control (MPC) modeling framework. This modeling framework uses real-time vehicle driving and traffic signal data via Vehicle-to-Infrastructure (V2I) and Vehicle-to-Vehicle (V2V) communications. In the MPC-based control model, this paper mathematically formulates location-based traffic control devices and road geometry constraints using the geographic information from High-Definition (HD) maps. The location-based traffic control devices and road geometry constraints have the potential to improve the safety, energy, efficiency, driving comfort, and robustness of connected and automated driving on real roads by considering interrupted flow facility locations and road geometry in the formulation. We predict a set of uncertain driving states for the preceding vehicles through an online learning-based driving dynamics prediction model. We then solve a constrained finite-horizon optimal control problem with the predicted driving states to obtain a set of Eco-driving references for the controlled vehicle. To obtain the optimal acceleration or deceleration commands for the controlled vehicle with the set of Eco-driving references, we formulate a Distributionally Robust Stochastic Optimization (DRSO) model (i.e., a special case of data-driven optimization models under moment bounds) with Distributionally Robust Chance Constraints (DRCC) with location-based traffic control devices and road geometry constraints. We design experiments to demonstrate the proposed model under different traffic conditions using real-world connected vehicle trajectory data and Signal Phasing and Timing (SPaT) data on a coordinated arterial with six actuated intersections on Fuller Road in Ann Arbor, Michigan from the Safety Pilot Model Deployment (SPMD) project.",0191-2615,Not found
Multiclass dynamic system optimum solution for mixed traffic of human-driven and automated vehicles considering physical queues,10.1016/j.trb.2020.12.008,145,2021-03-01,2021,3,"Dynamic traffic assignment (DTA) is an important method in the long term transportation planning and management processes. However, in most existing system optimum dynamic traffic assignment (SO-DTA), no side constraints are used to describe the dynamic link capacities in a network which is shared by multiple vehicle types. Our motivation is based on the possibility for dynamic system optimum (DSO) to have multiple solutions, which differ in where queues are formed and dissipated in the network. To this end, this paper proposes a novel DSO formulation for the multi-class DTA problem containing both human driven and automated vehicles in single origin-destination networks. The proposed method uses the concept of link based approach to develop a multi-class DTA model that equally distributes the total physical queues over the links while considering explicitly the variations in capacity and backward wave speeds due to class proportions. In the model, the DSO is formulated as an optimization problem considering linear vehicle composition constraints representing the dynamics of the link capacities. Numerical examples are set up to provide some insights into the effects of automated vehicles on the queue distribution as well as the total system travel times.",0191-2615,Not found
Electric vehicle routing problem with machine learning for energy prediction,10.1016/j.trb.2020.12.007,145,2021-03-01,2021,3,"Routing electric commercial vehicles requires taking into account their limited driving range, which is affected by several uncertain factors such as traffic conditions. This paper presents the time-dependent Electric Vehicle Routing Problem with Chance-Constraints (EVRP-CC) and partial recharging. The routing method is divided into two stages, where the first finds the best paths and the second optimizes the routes. A probabilistic Bayesian machine learning approach is proposed for predicting the expected energy consumption and variance for the road links, paths and routes. Hence it is possible to consider the uncertainty in energy demand by planning charging within a confidence interval. The energy estimation is validated with data from electric buses driving a public transport route in Gothenburg-Sweden as well as with realistic simulations for 24 hours traffic in the city of Luxembourg connected to a high fidelity vehicle model. Routing solutions are compared with a deterministic formulation of the problem similar to the ones found in the literature. The results indicate high accuracy for the energy prediction as well as energy savings and more reliability for the routes.",0191-2615,Not found
Macroscopic model of multidirectional pedestrian network flows,10.1016/j.trb.2020.12.004,145,2021-03-01,2021,3,"Pedestrian flow models are useful for the design and operation of pedestrian spaces. This article describes a macroscopic model of pedestrian flows through networks composed of bidirectional corridors that are connected by multidirectional intersections. The proposed model builds on an existing pedestrian bidirectional fundamental diagram to define bidirectional sending and receiving flows, and it relies on the incremental transfer principle to model bidirectional flows across nodes with an arbitrary number of adjacent links. The model is solved in a cell-transmission formulation that is in all of its unidirectional properties consistent with the kinematic wave model.",0191-2615,Not found
Theory-based residual neural networks: A synergy of discrete choice models and deep neural networks,10.1016/j.trb.2021.03.002,146,2021-04-01,2021,4,"Researchers often treat data-driven and theory-driven models as two disparate or even conflicting methods in travel behavior analysis. However, the two methods are highly complementary because data-driven methods are more predictive but less interpretable and robust, while theory-driven methods are more interpretable and robust but less predictive. Using their complementary nature, this study designs a theory-based residual neural network (TB-ResNet) framework, which synergizes discrete choice models (DCMs) and deep neural networks (DNNs) based on their shared utility interpretation. The TB-ResNet framework is simple, as it uses a ( δ , 1- δ ) weighting to take advantage of DCMs’ simplicity and DNNs’ richness, and to prevent underfitting from the DCMs and overfitting from the DNNs. This framework is also flexible: three instances of TB-ResNets are designed based on multinomial logit model (MNL-ResNets), prospect theory (PT-ResNets), and hyperbolic discounting (HD-ResNets), which are tested on three data sets. Compared to pure DCMs, the TB-ResNets provide greater prediction accuracy and reveal a richer set of behavioral mechanisms owing to the utility function augmented by the DNN component in the TB-ResNets. Compared to pure DNNs, the TB-ResNets can modestly improve prediction and significantly improve interpretation and robustness, because the DCM component in the TB-ResNets stabilizes the utility functions and input gradients. Overall, this study demonstrates that it is both feasible and desirable to synergize DCMs and DNNs by combining their utility specifications under a TB-ResNet framework. Although some limitations remain, this TB-ResNet framework is an important first step to create mutual benefits between DCMs and DNNs for travel behavior modeling, with joint improvement in prediction, interpretation, and robustness.",0191-2615,Not found
Optimizing freight rate of spot market containers with uncertainties in shipping demand and available ship capacity,10.1016/j.trb.2021.02.008,146,2021-04-01,2021,4,"Liner container shipping company satisfies container shipping demand from both long-term contracts and spot market. Different from the shipping demand from long-term contracts whose freight rate is usually negotiated between the shipping company and the customer, the freight rate of the spot demand is usually determined by the shipping company itself. This paper thus focuses on how to determine the optimal freight rate of spot containers for each origin and destination (OD) pairs of a shipping network to maximize the total profit. To further reflect industry practice, two types of uncertainties are considered, i.e., the uncertain spot demand volume due to stochastic slot booking arrivals and cancelations, and the uncertain remaining ship capacity for the spot demand after satisfying other demand types with higher priority (e.g. delayed containers). This problem is first formulated as a two-stage stochastic nonlinear and nonconvex programming model. A tailored spatial branch-and-bound-and-Benders algorithm is then developed to obtain the global optimal solution of the model. Numerical experiments also demonstrate the efficiency of the solution algorithm and the applicability of the proposed model in improving the profit from the spot shipping demand.",0191-2615,Not found
Closed-form random utility models with mixture distributions of random utilities: Exploring finite mixtures of qGEV models,10.1016/j.trb.2021.02.004,146,2021-04-01,2021,4,"This paper investigates the class of random utility models (RUM) derived under the assumption of random utilities or disutilities following mixture distributions. We introduce a general framework embedding the models of Mattsson et al. (2014) and the q-product GEV model of Chikaraishi and Nakayama, (2016) while extending the investigations of Papola (2016). New closed-form models are obtained, with mixtures of covariance matrices, mathematical forms of utility (additive, multiplicative or in-between), variances of utilities (heteroscedasticity) and marginal distributions. The models are compared in two cross-validation exercises, based on a real dataset of travel mode preferences, outperforming existing heteroscedastic and homoscedastic closed-form models in terms of both in-sample and out-of-sample goodness of fit. The behavioural implications of the models are also discussed.",0191-2615,Not found
Optimal contract design for ride-sourcing services under dual sourcing,10.1016/j.trb.2021.01.014,146,2021-04-01,2021,4,"To cope with the uncertainty of labor supply from freelance/self-scheduling drivers, some ride-sourcing platforms recruit contractual drivers, who are paid a fixed salary for pre-specified work schedules. This paper develops an aggregate modeling framework to examine the practicability of such a dual-sourcing strategy. We investigate the optimal contract design of dual sourcing under demand uncertainty, varying price sensitivity of freelancers, and heterogeneity in drivers’ risk attitude. Our results uncover the conditions under which dual sourcing benefits both the platform and drivers. We show that the platform’s staffing and pricing decisions are most responsive to freelancers’ price sensitivity. When the price sensitivity stays adequately low, both the platform and drivers can be better off under dual sourcing compared to the self-scheduling counterpart. On the contrary, with moderate price sensitivity, freelancers will be made worse off by dual sourcing. The dual-sourcing contracts are most effective in markets where drivers are risk-averse.",0191-2615,Not found
"On the design of optimal auctions for road concessions: Firm selection, government payments, toll and capacity schedules with imperfect information",10.1016/j.trb.2021.03.001,146,2021-04-01,2021,4,"We consider firms with privately-known production efficiencies, captured in their cost structure, bidding for a road concession agreement with a government seeking to maximize the expected public welfare generated by the project. The setting is motivated by the increasing trend in road privatization around the world, and the need to design auctions leading to efficient outcomes: firm selection, government payments, toll and capacity schedules, which determine public welfare and firm profits. In this paper, we characterize optimal direct revelation mechanisms for cases with and without restrictions on government payments. Because, in practice, it may be difficult or unappealing for firms to reveal their cost structure, we derive a scoring function that allows for the implementation of the optimal mechanism as a first-score auction where bids consist of toll, capacity, and government payment levels. The function accounts for distortions stemming from firms’ incentives to exploit their private information. We use the results to benchmark the performance of simple, but sub-optimal mechanisms: (i) predetermined toll and capacity bidding, (ii) auctions where the public welfare function is used to score bids, and (iii) a demand pricing mechanism aimed at maximizing patronage.",0191-2615,Not found
Reliable closed-loop supply chain design problem under facility-type-dependent probabilistic disruptions,10.1016/j.trb.2021.02.009,146,2021-04-01,2021,4,"Closed-loop supply chains (CLSCs) have received considerable attention because of various economic and regulatory factors. A CLSC is characterized by more complicated network structures and higher uncertainties compared to traditional supply chain networks. Therefore, reliable CLSCs are being increasingly emphasized in academic circles due to the vast impacts of disruptions such as natural disasters and terrorist attacks. This paper studies a reliable location-inventory problem in a CLSC considering the mutual effects between failures of forward and reverse distribution centers (DCs) when they are co-located. The disruption probability of a co-located forward DC is different from that of a standalone forward DC, i.e., probabilistic disruptions are dependent on facility type. The problem is formulated as a nonconvex mixed-integer programming problem. A decomposition approach based on the outer approximation (DOA) algorithm is proposed to address the resulting model. The algorithm alternately solves relaxed master problems (mixed-integer linear programs, MILPs) and two nonlinear programming (NLPs) problems. Extensive numerical experiments are conducted to evaluate the performance of the proposed solution approach, after which managerial insights are explored.",0191-2615,Not found
Competitive hub location problem: Model and solution approaches,10.1016/j.trb.2021.01.012,146,2021-04-01,2021,4,"In this paper, we study the hub location problem of an airline that wants to set up its hub and spoke network, in order to maximize its market share in a competitive market. The market share is maximized under the assumption that customers choose amongst competing airlines on the basis of utility provided by the respective airlines. We provide model formulations for the airline’s problem for two alternate network settings: one in the multiple allocation setting and another in the single allocation setting. Both these formulations are non-linear integer programs, which are intractable for most of the off-the-shelf commercial solvers. We propose two alternate approaches for each of the formulations to solve them optimally. The first among them is based on a mixed integer second order conic program reformulation, and the second uses Kelley’s cutting plane method within Lagrangian relaxation. On the basis of extensive numerical tests on well-known data-sets (CAB and AP), we conclude that the Kelley’s cutting plane within Lagrangian relaxation is computationally the best for both the single and multiple allocation settings, especially for large instances. We are able to solve instances upto 50 nodes from AP data-set within 120 and 10 minutes of CPU time for single and multiple allocation settings, respectively, which were unsolved by mixed integer second order cone based reformulation or Kelley’s cutting plane algorithm in the maximum allowed CPU time (3 hours for single allocation and 1 hour for multiple allocation).",0191-2615,Not found
From homogeneous to heterogeneous traffic flows: L<inf>p</inf> String stability under uncertain model parameters,10.1016/j.trb.2021.01.009,146,2021-04-01,2021,4,"This paper shows that the heterogeneity of drivers’ and vehicles characteristics makes platoons, on average, more string-unstable. However, the string instability degree of unstable platoons is much higher in a homogeneous flow than in a heterogeneous one. These results are based on an L ∞ characterization of string stability, which is shown to be the most appropriate one from a traffic safety viewpoint. Mechanisms and conditions are discussed in which an L 2 characterization is not able to capture the amplification of a speed drop through a string of vehicles. An analytical sufficient condition for the L ∞ string stability of heterogeneous vehicles, which move according to a general class of car-following models, is derived. Above all, a thorough comparison of L ∞ and L 2 string stability characterizations between a homogeneous and a heterogenous flow, is performed. To this aim, the L p norms of heterogeneous platoons are calculated within a quasi-Monte Carlo framework. The variability of the L p norm values due to the platoon length, the equilibrium speed, and the probability distribution model of the uncertain vehicle parameters, is analysed. Overall, it is shown that the platoon stability behaviour sensibly changes with the shape and the correlation structure of vehicle model parameter distributions. Therefore, traffic heterogeneity needs to be modelled in order to correctly characterize the string stability of a mixed traffic flow.",0191-2615,Not found
Mixed bus fleet location-routing-scheduling under range uncertainty,10.1016/j.trb.2021.02.005,146,2021-04-01,2021,4,"This paper develops a framework to address the multi-depot vehicle location-routing-scheduling problem with multi-vehicle types, including electric buses, under range uncertainty. Three major issues in bus routing and scheduling are addressed in this framework, i.e., uncertain driving range, refueling or charging need, and locating refueling or charging facilities. Mathematically, the problem is formulated as a two-stage stochastic program. Two types of services, regular services running on fixed schedules and ad hoc services to cover incomplete scheduled trips arising from energy shortage of certain buses, are considered in this paper. An adaptive time-space-energy network is developed to model the refueling issues and location problem. We introduce the notion of range reliability to decompose and solve the two-stage stochastic formulation under range uncertainty. The regular services schedule is determined in stage-one to cover the demand under a certain range reliability level. Upon realization of the random driving range, the deployment of ad hoc services is made in stage-two to address the occurrence of energy shortage of certain buses. A range reliability-based gradient algorithm is developed to minimize the expected total cost of the system. We then apply the proposed method to bus services in Hong Kong. The range reliability-based approach shows promising results, leading to substantial cost savings as compared with the traditional methods that ignore the effects of driving range uncertainty.",0191-2615,Not found
