title,doi,volume,date,year,month,abstract,issn,githubs-scraped
Heterogeneity in activity-travel patterns of public transit users: An application of latent class analysis,10.1016/j.tra.2021.07.011,152,2021-10-01,2021,10,"Public transit is considered a sustainable mode of transport that can address automobile dependency and provide environmental, economic, and societal benefits. However, with typical temporal and spatial constraints such as fixed routes and schedules, transfer requirements, waiting times, and access/egress issues, public transit offers lower accessibility and mobility services than private vehicles and thus it is considered a less attractive mode to many prospective users. To improve the performance of transit and in turn to increase its usage, a broader understanding of the daily activity-travel patterns of transit users is fundamental. In this context, this study analyzed transit-based activity-travel patterns by classifying users via Latent Class Analysis (LCA). Using data from the 2017 National Household Travel Survey, the LCA model suggested that transit users could be split into five distinct classes where each class has a representative activity-travel pattern. Class 1 constituted employed white males who made transit-dominant simple work tours. Class 2 was composed of employed white females who made complex work tours. Employed white millennials comprised Class 3 and made multimodal complex tours. Transit Class 4 were non-white younger or older adult groups who made transit-dominant simple non-work tours. Last, Class 5 members made complex non-work tours with recurrent transit use and comprised single older women. This study provided insights regarding the variations of activity-travel patterns and the associated market segments of transit users in the United States. The results can assist transit agencies in identifying transit user groups with particular activity patterns and to consider market strategies that can address their travel needs.",0965-8564,Not found
Modelling the impact of rail delays on passenger satisfaction,10.1016/j.tra.2021.08.002,152,2021-10-01,2021,10,"Rail use and rail traffic in the UK increased substantially in the 25 years from 1994 to the end of 2019, a situation which led to progressively more delays and increasingly dissatisfied passengers. This study aims to quantify how disruptions to rail services are perceived by passengers to highlight situations that cause the highest rates of dissatisfaction so that they can be more effectively managed by the rail industry. Passenger satisfaction data from 7000 or so responses to the UK National Rail Passenger Survey (NRPS) where passengers had experienced delays were integrated with Network Rail data of the exact operational performance (e.g. train punctuality, service frequency, delay cause, magnitude of delay) that was encountered on each surveyed trip. An ordered logit model was then applied which allows for random taste variation to understand how passenger satisfaction was affected by rail delays. The study found that passengers reacted negatively to delays over 30 min, and dissatisfaction was exacerbated when passengers had to stand during the journey and/or received poor information, and when trains were cancelled. Policy implications for train operators include: (1) only cancel trains as a last resort; (2) prioritise trains approaching the ten minute delay threshold; (3) prioritise minimising delays to trains carrying high numbers of standing passengers; (4) enhance information quality and information delivery mechanisms as far as possible. Government should re-orientate franchise contracts to: (1) incentivise train operating companies to place more emphasis on passenger satisfaction when implementing service recovery strategies; and (2) improve delay information provision. Already the results are helping rail operators and practitioners to develop targeted recovery strategies aimed at minimising passenger dissatisfaction. This is the first academic study to investigate how rail passenger satisfaction is influenced by operational factors such as real-time delay, train frequency, train cancellations as well as delay causes.",0965-8564,Not found
"Mobility in post-pandemic economic reopening under social distancing guidelines: Congestion, emissions, and contact exposure in public transit",10.1016/j.tra.2021.09.005,153,2021-11-01,2021,11,"COVID-19 has raised new challenges for transportation in the post-pandemic era. The social distancing requirement, with the aim of reducing contact risk in public transit, could exacerbate traffic congestion and emissions. We propose a simulation tool to evaluate the trade-offs between traffic congestion, emissions, and policies impacting travel behavior to mitigate the spread of COVID-19 including social distancing and working from home. Open-source agent-based simulation models are used to evaluate the transportation system usage for the case study of New York City. A Post Processing Software for Air Quality (PPS-AQ) estimation is used to evaluate the air quality impacts. Finally, system-wide contact exposure on the subway is estimated from the traffic simulation output. The social distancing requirement in public transit is found to be effective in reducing contact exposure, but it has negative congestion and emission impacts on Manhattan and neighborhoods at transit and commercial hubs. While telework can reduce congestion and emissions citywide, in Manhattan the negative impacts are higher due to behavioral inertia and social distancing. The findings suggest that contact exposure to COVID-19 on subways is relatively low, especially if social distancing practices are followed. The proposed integrated traffic simulation models and air quality estimation model can help policymakers evaluate the impact of policies on traffic congestion and emissions as well as identifying hot spots, both temporally and spatially.",0965-8564,Not found
Paving the road for electric vehicles: Lessons from a randomized experiment in an introduction stage market,10.1016/j.tra.2021.09.011,153,2021-11-01,2021,11,"We study attitudes, perceptions, and valuations of a convenience sample of Chilean employees from an electric distribution company who applied for a subsidized electric vehicle (EV) acquisition program. The subsidy was randomly assigned among the interested applicants. We use this data in an experiment to assess the impact that being a user, or a non-user of an EV has on the factors under study, using focus groups and a stated preference (SP) experiment. In the focus groups, users mentioned relatively more benefits and barriers of EVs, while non-users spontaneously stated that a limited charging network at the urban level could be an issue. The SP survey suggested that being a user did not trigger a change in environmental attitudes; on the other hand, it significantly boosted perceptions of maintenance costs and driving range. Additionally, discrete choice models estimated from the SP data suggested a possibly null willingness to pay for urban charging infrastructure, expressed as a percentage of current gas stations, among the user group. We discuss possible policy implications that can be inferred from this analysis, considering the size and source limitations of the available sample.",0965-8564,Not found
Relocating operational and damaged bikes in free-floating systems: A data-driven modeling framework for level of service enhancement,10.1016/j.tra.2021.09.010,153,2021-11-01,2021,11,"Free-floating bike sharing is an innovative and sustainable travel mode, where shared bikes can be picked up and returned at any proper place on the streets and not just at docking stations. Nevertheless, in these systems, two major problems arise. One is the imbalance of free-floating shared bikes (FFSB) between zones due to one-way trips, the other is the damaged bikes that must be brought for repair. In this study, a modeling framework for dynamic relocating operational and damaged bikes is proposed that starts with predicting the number and location of shared bikes using deep learning algorithms. The demand forecasting model adopts the Encoder-Decoder architecture embedded with the attention mechanism to further enhance the model’s prediction ability and flexibility. Then, a data-driven optimization model for FFSB relocations is presented, where the multi-period optimization is applied to dynamically plan the relocation activities throughout the day. A new hybrid metaheuristic algorithm that incorporates variable neighborhood search (VNS) and enhanced simulated annealing (ESA) algorithm is developed for solving the relocating problem, in which satisfactory performance is observed from the numerical example. We test the proposed framework with the real-world FFSB data from Beijing, China. The results show that relocating both operational and damaged bikes timely decreases the probability of users finding damaged bikes in the system, but leads to higher relocation costs. For peak-hours, considering only the operational bikes for relocation is the most effective strategy given the limited relocation resources. It is urgent at those times of the day to focus on providing bikes to clients where they are undersupplied.",0965-8564,Not found
A combined dial-a-ride and fixed schedule ferry service for coastal cities,10.1016/j.tra.2021.09.004,153,2021-11-01,2021,11,"As large cities continue growing, the pressure on public transportation system increases. Water transit infrastructure has gained increased interest for coastal cities in the last years as it presents great potential for reducing congestion on urban road networks. Furthermore, the evolution of autonomous ferry systems enables more frequent departures, shorter detours, and on-demand services with many smaller ferry units operating without captain and crew on board. While most of current ferry passenger transportation systems operate on fixed scheduled routes non-autonomously, in the last decades, there has been an increased interest in on-demand public transit services as these provide more flexibility and customized services. This paper investigates the potentials of combining fixed schedule and on-demand ferry services. For this, we present a request assignment procedure and a ferry routing methodology that are embedded in a simulation framework. Through this, we examine the impact of fleet composition (i.e., number of scheduled and on-demand ferries) on the fulfilled customer demand and the service times of requests. Our computational experiments evaluate the relation between fleet size and fleet composition under various demand scenarios for a case study of the coastal city Kiel, Germany.",0965-8564,Not found
"Exploring first-mile on-demand transit solutions for North American suburbia: A case study of Markham, Canada",10.1016/j.tra.2021.08.018,153,2021-11-01,2021,11,"On-demand transit system designs are explored for the first-mile commuting in Markham, a suburb in the Greater Toronto Area (GTA). Operational scenarios are analysed using different types of on-demand solutions that can complement the existing GO Transit commuter train system. Various use cases of demand-responsive vehicles are explored in terms of vehicle capacity and fleet-size. It is assumed that the existing car-based trips to the four train stations in Markham would be replaced by an on-demand rideshare transit system. The on-demand transit system is simulated using the PTV MaaS Modeller in combination with a mesoscopic simulation, involving 1,865 trip requests within the morning peak from 7AM to 10AM. Wait-time, travel time, demand served, cost, and environmental impact are used as indicators to rate various options. Evaluating the results we came to the conclusion that three cases using vans are providing favourable outcomes. The van-based scenario using 75% of an optimal fleet size and a low detour factor turned out to be very appropriate with regard to the case study. A passenger in this scenario would at an average spend 3 min waiting for the service to arrive and 10 min in the vehicle, costing 7CAD for the ride. With a typical level of public transit subsidies applied, a 7% monthly saving is expected compared to using a private car and paying for parking fees. The scenario also results in 30% reduction in greenhouse gas emissions when compared to current personal vehicle based trips. Based on the simulation, policy suggestions for implementing the on-demand transit in Markham are presented.",0965-8564,Not found
What is the elasticity of sharing a ridesourcing trip?,10.1016/j.tra.2021.09.008,153,2021-11-01,2021,11,"Transportation network companies (TNCs) offer a ride-splitting option for ridesourcing trips, allowing users to share the vehicle with others at a lower fare. While encouraging shared rides has environmental benefits, little is known about how price affects the decision to share. Using TNC trip data from Chicago, we investigate the temporal and spatial distribution of authorized ride-splitting trips in 2019. We found that the willingness to share TNC trips differed across neighborhoods with different demographics, socioeconomic status, and built environment characteristics. The willingness to share was related to price and trip duration. We estimate logistic regression and random forest models to determine the marginal price and time effects on the decision to share. The results indicate the probability of authorizing a ride-splitting trip is highly elastic to the price per mile and the random forest model had better predictive accuracy than the logistic model. Additionally, we examine the importance and marginal effects of total price and trip duration. We use two data preprocessing methods to address rounding errors in the price and demonstrate the robustness of the results. Policy implications for increasing shared trips are discussed based on the findings.",0965-8564,Not found
Evidence of a post-COVID change in travel behaviour – Self-reported expectations of commuting in Melbourne,10.1016/j.tra.2021.09.009,153,2021-11-01,2021,11,"This paper addresses the question, “Will post-pandemic travel behaviour, when the virus has gone, be different to pre-pandemic travel?”. It adopts an online survey where respondents were asked to report changes in travel during the various stages of the pandemic and expectations of future travel after the virus has gone. The paper focusses on commuting including total commuting, work from home (WFH), employment, travel mode volume and share and timing of morning commute trips using reported behaviour during pandemic shutdowns; and expectations of commuting when the virus has gone. The paper provides evidence that travel behaviour post-pandemic might be different to pre-pandemic travel. It suggests that after the pandemic, public transport ridership, which declined steeply during the pandemic, will return but not to pre-pandemic levels. A post-pandemic reduction effect of around 20% in transit commuting is expected. This effect is supported using secondary evidence from a number of international cities. Results imply a mode shift from public transport use to car driving; this will be particularly large for CBD/downtown areas and is likely to result in peak period traffic congestion after the virus has gone. Work from home increased substantially during the pandemic; this will reduce after the pandemic as enforced WFH is replaced by voluntary WFH. Nevertheless, a sustained future ongoing increase in WFH above pre-pandemic levels is suggested, acting to reduce peak commuting by 6% and commuting to Melbourne CBD by 20%. However, reductions in commuting due to WFH do not offset mode shift from public transport to car driving resulting in a net increase in car use after the pandemic. Infection fear is a new top concern of public transport users since the pandemic. This fear has transitioned from ‘fresh infection fear’; the initial concerns when the pandemic started to ‘residual infection fear’; a long-term effect when the virus has gone. Implications of the findings for research and practice are discussed.",0965-8564,Not found
Transport disrupted – Substituting public transport by bike or car under Covid 19,10.1016/j.tra.2021.09.002,153,2021-11-01,2021,11,"The Covid 19 pandemic has caused dramatic disruptions in the public transport sector that has seen a stark downturn in many cities across the globe, calling into question previous efforts to reduce air pollution and CO2 emissions by expanding this sector. Especially, the current surge of individual car use is worrying and the question remains which users might be able and willing to substitute public transport by cycling. This effect is interesting to study for the case of Hanover Region, because of the well-developed biking infrastructure that makes biking a viable alternative to individual car use. In this paper, we analyze survey data from June 2020 on the use of transportation modes before and during the pandemic in the Hanover Region. We ask if and how the over 4.000 participants substitute public transport and what characterizes those who chose biking over individual car use. We use multivariate regression models and find evidence that Stadtbahn (local light rail) and bus are substituted by bike, car and working from home, while train use is not significantly replaced by car and seems to be positively related to bike use. The data also shows that women have a higher level of fear of infection than men have during public transport use and therefore reduce public transport use more. Moreover, income displays a positive effect on increased car use while cycling is independent of socio-economic indicators but instead driven by the eco-consciousness of users. Surprisingly, we find that car use was increased in particular by residents of Hanover city, while it was decreased by residents of less densely populated urban areas in the region.",0965-8564,Not found
Does a residential relocation enable satisfying travel?,10.1016/j.tra.2021.09.006,153,2021-11-01,2021,11,"Transport-related residential self-selection indicates that people try to live in a neighbourhood in line with their travel preferences and needs. Although studies have found that travel attitudes are mostly aligned with urban form characteristics of the residential location, no studies have explored whether people are actually able to travel in their preferred way after having relocated. In this study we analyse whether individuals’ travel patterns are consistent with their travel preferences following residential relocation and if this congruency affects their travel satisfaction. Results from 1650 recently relocated residents in the city of Ghent (Belgium) indicate that most respondents were able to change their travel behaviour in congruence with their travel attitudes. The study found that a decrease in travel duration, distance, car use, and public transport use, and an increase in walking and cycling increased travel satisfaction. This is particularly true when changes in travel behaviour interacted with travel attitudes. Results show that when walking and cycling levels change in line with travel attitudes, travel satisfaction increases strongly. However, the interaction between travel behaviour changes and travel attitudes does not always explain travel satisfaction (improvements). We found, for instance, that individuals with reduced travel durations, despite having a positive attitude towards travel in general, have high levels of travel satisfaction (improvements). The findings indicate that built environment interventions enabling a transport-related self-selection process have the potential to contribute to satisfying travel and thereby to improve subjective well-being of residents.",0965-8564,Not found
"Associations between built environment, perceived walkability/bikeability and metro transfer patterns",10.1016/j.tra.2021.09.007,153,2021-11-01,2021,11,"Most studies that address the integration of active modes (i.e., walking and bicycling) and public transit tend to focus on either transfer distance or feeder mode choice. Few articles have reported the relationships between the built environment (D-variables) and transfer patterns (e.g., transfer distance and mode choice) in a single study. Furthermore, only very few studies accounted for travelers’ judgements of walkability and/or bikeability and distinguished between access and egress trips. This paper fills these gaps in the literature using data collected in Nanjing, China. A random parameter Tobit and a random parameter multinomial logistic model are estimated to investigate respectively (i) the association of perceived walkability/bikeability and features of the built environment in metro catchment areas on walking/bicycling distance of access/egress trips and (ii) the probability of choosing active modes as transfer modes. The modeling results reveal that perceived walkability/bikeability and features of the built environment are more significantly correlated with mode choice behavior than with transfer distance. Moreover, walking/bicycling distance and access/egress mode choice tend to be strongly associated with perceived walkability and bikeability as well as with features of the built environment. The results are helpful in deepening urban planners and policymakers’ understanding of how to design built environments that maximize the integration of active modes and metro.",0965-8564,Not found
What is your shopping travel style? Heterogeneity in US households’ online shopping and travel,10.1016/j.tra.2021.08.013,153,2021-11-01,2021,11,"Although online shopping has been shown to interact with travel behavior in several ways, most studies to date focused on individual-level behavior in non-representative, geographically limited samples, making it difficult to derive clear profiles of shoppers. Using the 2017 US National Household Travel Survey, which included information on online shopping frequency, we estimated a latent class model to identify different shopper types (classes) that exhibited distinct travel and online shopping behavior. We found four classes: time-pressured shoppers, dual-channel shoppers, traditional shoppers, and infrequent shoppers and travelers, that differed in terms of sociodemographic characteristics and stages of life. Our results suggest that this heterogeneity may extend to the effects of online shopping on shopping travel, for instance, with substitution effects being dominant for one class whereas complementarity effects may be dominant for another. These findings can inform the design of tailored policies to mitigate the sustainability impacts of online shopping while also addressing the various classes’ needs. Further research is needed to untangle the complex relationships between online shopping and travel behavior, especially considering this heterogeneity and the modification effect.",0965-8564,Not found
The economics of low emission zones,10.1016/j.tra.2021.08.016,153,2021-11-01,2021,11,"This paper provides two microeconomic models that derive the social cost of a low emission zone (LEZ) for light vehicles. We apply the models to a proposed LEZ for light vehicles in Stockholm, which would prohibit diesel cars of Euro 5 or lower and gasoline cars of Euro 4 or lower in the inner city (25 km2) and conduct a cost-benefit analysis of the proposed LEZ. The first model is based on how an increase in user cost impacts traffic volumes in the inner city. This rather conventional user cost calculation of drivers’ loss requires however some strong assumptions. The second model shows that drivers’ losses can be calculated based on price changes observed on the used car market. Our empirical results indicate that the welfare loss resulting from the two models are of the same magnitude. The forecast benefits of the LEZ consist primarily of air quality improvements leading to health benefits. Even if our empirical results must be interpreted with caution, it seems clear that the costs considerably outweigh the benefits in this case study.",0965-8564,Not found
A modeling framework for designing and evaluating curbside traffic management policies at Dallas-Fort Worth International Airport,10.1016/j.tra.2021.07.013,153,2021-11-01,2021,11,"Emerging mobility technologies are changing the transportation system landscape. This is especially evident at airports, such as the Dallas-Fort Worth International Airport (DFW). Without careful analysis, these changes could lead to inefficient and costly airport operations. This paper presents a modeling framework that integrates travel mode encoding, demand projection, and microsimulation to enable airports to develop, simulate, and evaluate curbside traffic managements policies and measure their impact. The framework is utilized to analyze several traffic scenarios and policies for DFW: a baseline scenario which represents DFW traffic pattern as observed in 2018 and projected to 2045, a transit network company (TNC) electrification policy, a TNC queuing policy, a policy that increased transit ridership, a bus-only policy which considers the use of only buses inside DFW, an autonomous vehicle (AV) policy which investigates the impact of autonomous vehicle (AV) adoption on airport operations, and an example COVID-19 scenario which models the impact of the COVID19 pandemic. The simulations’ results demonstrate that: increasing the DFW transit ridership postpones the need for airport curbside expansion the most; encouraging shared-mobility with the bus-only policy produces the most savings in curbside congestion delays; automation and electrification for all passenger vehicle trips to/from DFW generates the most saving in fuel consumption and emissions; and uncontrolled AV adoption incurs the highest increase in fuel consumption, delay, and emissions and could require immediate airport capacity extension. Without policy intervention or investment in additional infrastructure capacity, these results predict the current operations would face significant congestion on high demand days starting as early as 2028. While derived in close partnership with DFW, the methodology presented here can be generalized to any airport.",0965-8564,Not found
Analyzing bicycle level of service using virtual reality and deep learning technologies,10.1016/j.tra.2021.09.003,153,2021-11-01,2021,11,"Bicycle Level of Service (BLOS) provides an essential tool for evaluating the operations of low-carbon bicycle facilities and prioritizing investment in new bicycle facilities under various constraints. This study aimed at developing a LOS method for assessing bicycle facilities in the metropolitan areas of China. Using this method, we addressed major challenges in obtaining user ratings of bicycle facilities and captured senses of satisfaction of bike users riding on bicycle facilities. Virtual Reality (VR) technique was introduced to obtain data by creating 120 immersive settings or scenarios for participants. A hundred of bicyclists or participants with a wide range of characters were recruited. These participants were asked to express their senses of satisfaction under predefined physical conditions of bike facilities and traffic conditions. Their Satisfaction Rating Scores (SRS) were documented. The statistical relationships between rider’s feelings and bike facilities/traffic conditions were modeled and verified through a symbolic regression (or an effective deep learning) approach. The model is demonstrated to be reliable in predicting SRS of bicyclists with a high correlation coefficient. This study also developed a set of LOS criteria based on the cumulative distribution of satisfaction scores. These LOS criteria are simple to use and effective in assessing operational performance of existing bicycle facilities and providing decision makers with insightful guidance for planning, designing, and operating new active transportation facilities.",0965-8564,Not found
"Exploring the impact of socio-demographic characteristics, health concerns, and product type on home delivery rates and expenditures during a strict COVID-19 lockdown period: A case study from Portland, OR",10.1016/j.tra.2021.08.012,153,2021-11-01,2021,11,"E-commerce volumes and home deliveries have experienced steady growth in the last two decades. Strict COVID-19 lockdowns made home delivery an essential service and a lifeline for many households that, for travel restrictions or health concerns, were not able to utilize traditional shopping methods. This research studies the impact of socio-demographic variables and e-commerce attitudes on household deliveries for seven product categories (groceries, meals, electronics, household and office goods, recreational items, and fashion, beauty and personal care products, and medicine/health-related products) during the lockdown period in the greater Portland metropolitan region. To understand these impacts, exploratory factor analysis and choice models with latent variables are estimated utilizing data collected from an online survey representing the population in the greater Portland metropolitan region. The results indicate that each factor has a unique profile in terms of significant socio-demographic variables. A novel contribution of this research is to study the impact on home deliveries of non-traditional variables like health and safety concerns and the presence of household members with disabilities during a pandemic. The results show that health concerns are very influential and that there are substantial differences across factors on delivery rate and expenditure levels. Key findings and perspectives regarding future delivery rates and implications for transportation agencies and logistics companies are discussed.",0965-8564,Not found
Comprehensive data validation of a combined weekly time use and travel survey,10.1016/j.tra.2021.08.011,153,2021-11-01,2021,11,"A well-known problem in Household Travel Surveys (HTS) is item-nonresponse, which occurs when complete trips are not reported or only partial information for trips is given. This article presents a comprehensive data validation effort (data completion and correction through immediate call-backs of the survey participants) on travel and non-travel information as part of a one-week Mobility-Activity-Expenditure Diary Survey. Validation recovered 2.5 percent reporting days of mobile persons with complete information on trips and increased the number of trips of pre-existing mobile reporting days by 3.5 percent. The characteristics of these trips confirm and extend the findings from item-nonresponse studies without validation: The majority of the new trips begin in the afternoon; they are mainly short and irregular; the most important trip purposes are home, work, shopping, and leisure. 37 percent of the new trips generated completely new tours; females seem to under-report less than men do. The analysis of the information on the time use (activities) between trips showed that the data was recorded with high accuracy and completeness even before validation. This study confirms typical item-nonresponse patterns and provides a solution for their mitigation through direct follow-up validation. The validation effort increased the time and cost of fieldwork by 12percent.",0965-8564,Not found
What does the quantum of working from home do to the value of commuting time used in transport appraisal?,10.1016/j.tra.2021.09.001,153,2021-11-01,2021,11,"The need to recognise and account for the influence of working from home on commuting activity has never been so real as a result of the COVID-19 pandemic. Given a recognition that WFH activity during the pandemic has reduced the amount of commuting activity compared to pre-COVID-19, the inevitable question is raised as to what this might mean for some of the crucial inputs in the appraisal of transport initiatives. One critical value used in benefit-cost analysis is the value of time which converts time into monetary units in the calculation of user benefits. We are interested in whether reduced commuting activity is associated with higher or lower willing to pay to save time. We investigate this possibility with data from the Greater Sydney Metropolitan Area in late 2020 when working from home was at a high level. The findings of a higher average commuter VoT have major implications for the VoT used in transport appraisal given that time savings are the largest user benefit. We suggest a percentage adjustment required to align with the ‘new normal’ as currently known.",0965-8564,Not found
Interaction behaviour of active mobility users in shared space,10.1016/j.tra.2021.08.017,153,2021-11-01,2021,11,"Commuting on space shared by active mobility users such as pedestrians and cyclists is of great safety concerns due to users’ differences in sizes and speeds. This provides the impetus to study the interactive behaviour of pedestrians and cyclists along shared footpaths in Singapore, which is considered as a type of non-motorised shared space. Online survey responses from 292 pedestrians and 300 cyclists were gathered. The data were analysed using structural equation modelling based on a theoretical framework that integrates various behaviour theories. In essence, the findings suggest that pedestrians adjust their behaviour (compensate) for their own perceived risk level and behave more cautiously if the risks are higher. However, as they perceive cyclists’ risk level to be relatively higher, pedestrians tend to be less cautious (than the cyclists). On the contrary, cyclists compensate for pedestrians’ risk level. Moreover, from safety perspective, overtaking interactions are more critical than on-coming interactions in terms of safety and users’ behaviour control. A better understanding of the potential risks and respective right-of-way is important. With better behavioural control, users are more likely to behave positively.",0965-8564,Not found
The impacts of shared e-scooters on bus ridership,10.1016/j.tra.2021.08.019,153,2021-11-01,2021,11,"Shared electric scooters (shared e-scooters) are rapidly growing in popularity across the United States. In 2019, more than 88 million shared e-scooter trips occurred nationwide. However, the impact of this growing mode on transit ridership is still largely unknown and limited to the findings of user surveys. The overarching goal of this study is to conduct an empirical analysis to quantify the impact of shared e-scooters on bus ridership using Louisville, Kentucky, as a case study conducted prior to the COVID-19 pandemic. To assess if shared e-scooters decrease or increase bus ridership, this study evaluated more than half a million shared e-scooters trips, and estimated several daily, weekly, and monthly fixed effects regression models of route level bus ridership. The results of the preferred fixed effect regression models indicate that shared e-scooters do not have a significant impact on local bus ridership. However, the model results suggest that shared e-scooters could potentially complement express bus routes as they serve the first/last mile of a trip, but further research on express routes is recommended. Most critically, the results of this study indicate that shared e-scooters are not one of the primary causes of bus ridership decline in Louisville. This finding is important for cities across the United States as they explore the causes of the recent declines in bus ridership.",0965-8564,Not found
"Insights on data quality from a large-scale application of smartphone-based travel survey technology in the Phoenix metropolitan area, Arizona, USA",10.1016/j.tra.2021.10.002,154,2021-12-01,2021,12,"Collecting accurate travel data is vital for transportation planning purposes. Regional travel demand forecasts as well as transportation system analyses depend on datasets that provide origins and destinations of travel for various modes, purposes of travel, socio-economic characteristics of the system users, and other attributes critical for understanding travel demand. GPS-based household travel surveys emerged as a state-of-the-practice method to collect travel data with increased accuracy and detail. The Maricopa Association of Governments conducted a survey utilizing Future Mobility Sensing (FMS) technology. One hundred percent of the sample was collected with the FMS technology platform that combines mobile sensing through a smartphone app with machine learning and a user interface. The technology enables detailed, multi-day, multimodal, user-verified travel and activity behavior data to be obtained with a reduced burden on participants. The data collected through the survey was analyzed together with a comparable dataset obtained through traditional recall-based collection methods during the same time period. The broad conclusions are that the 100% GPS-based surveys with the FMS technology platform provide greater accuracy, detail and completeness of data, as well as greater flexibility than traditional data collection approaches that rely on participant recall. Emphasis was made on comparative analyses between traditionally collected data and the GPS survey with the FMS technology. The paper systematically identifies and explains differences and provides original analyses that can inform future decision making relevant to similar data collection exercises. The method is particularly applicable for monitoring mobility in the ongoing conditions of rapidly changing travel behavior, especially due to the COVID-19 pandemic.",0965-8564,Not found
Pricing curb parking,10.1016/j.tra.2021.04.012,154,2021-12-01,2021,12,"Where traffic is congested and all the curb spaces are occupied, some drivers are probably cruising for parking. Cities can eliminate this cruising by charging demand-based prices for curb parking to ensure one or two open spaces on every block. Drivers will then usually find convenient places to park within a short walk of their destinations. But if cities charge demand-based prices for curb parking, how will drivers choose where to park, and what will they pay? To answer these questions, I have examined how four variables—parking duration, number of persons in the car, walking speed, and value of saving time spent walking—determine parking choices when prices increase as drivers approach their destinations. Short-term parkers, carpools, slow walkers, and drivers with a high value of saving time will park closer to their destinations. Long-term parkers, solo drivers, fast walkers, and drivers with a low value of saving time will park farther away. This spontaneous, self-organizing pattern of parking choices responding to demand-based parking prices will minimize the collective cost of the time drivers spend walking to and from their destinations. Demand-priced curb parking will also reduce uncertainty about travel times. Drivers delayed by traffic congestion can save time at the end of their trips by paying a higher price to park closer to their destinations. Demand-priced curb parking at the end of a trip can serve as a buffer allowing late-arriving drivers to buy time when they need it most.",0965-8564,Not found
Psychological analysis of intercity bus passenger satisfaction using Q methodology,10.1016/j.tra.2021.10.023,154,2021-12-01,2021,12,"There is a significant decline in the number of intercity bus users in developing countries that makes company owners and service providers very concerned. Intercity bus service quality (BSQ) is significantly contributed to passenger satisfaction. Identification and improvement of the main criteria influencing the level of satisfaction are important to attract more passengers to public transport systems. In this regard, this paper aims to employ a Q-methodology to psychologically analyze the viewpoints of intercity bus passengers regarding the provided intercity BSQ. For this purpose, twenty-nine intercity bus users were surveyed based on the thirty-five statements. Finally, four distinct perspectives were derived that reflect the intercity bus passengers’ expectations. Perspectives A and B focused significantly on travel safety, travel time and terminal accessibility while perspectives C and D focused more on travel comfort. The findings also demonstrated that intercity bus passengers were less sensitive to staff behavior.",0965-8564,Not found
"Revisiting the interactions between bus service quality, car ownership and mode use: A case study in Changzhou, China",10.1016/j.tra.2021.10.017,154,2021-12-01,2021,12,"The State Council of China hopes to alleviate traffic congestion by implementing the bus priority policy. However, the policy consequences have not been satisfactory. Whether a good bus service can significantly reduce car use while increasing bus use is a confusing issue, hereto this study re-examines the interactions among bus service quality, car ownership, car use and bus use by constructing a SEM model. A sample of 334 individuals in Changzhou is used in the study. Results show that although high-quality bus service can cause a decrease in car use, the total negative effect of bus service quality on car use is far less than the positive effect of car ownership. Thus, when car ownership is growing rapidly, only a comprehensive and substantial improvement in bus service can alleviate and ultimately eliminate the enormous pressure on urban traffic resulted from the increasing car ownership. This study provides empirical evidence to explain why traffic congestion is still serious with the strong support in public transport from governments and gives policy implications on how to control urban traffic.",0965-8564,Not found
Paving the way for autonomous Vehicles: Understanding autonomous vehicle adoption and vehicle fuel choice under user heterogeneity,10.1016/j.tra.2021.10.018,154,2021-12-01,2021,12,"Vehicle automation, along with vehicle electrification and shared mobility, may transform the existing transportation if they are handled properly. However, they may create unintended consequences if the current market dominance of fossil fuel and privately-owned vehicles persists, and travel patterns and transportation policies remain unchanged. The extent of these potential benefits and unintended consequences depends on the expected AV adoption process, people’s preferred vehicle powertrain, and AV-related policy and infrastructural support. This paper seeks to understand the impacts of attitudinal factors and roadway designs on people’s intention to use AVs and to purchase battery-electric AVs (EAVs) and gasoline-powered AVs (GAVs) under travel and user heterogeneity. Fourteen latent attitudinal factors related to the perceptions and attitudes towards AV and EV technologies, driving, the environment, and personal innovativeness were considered. An EAV-enabled urban design environments were created, featuring dedicated AV lanes, wireless charging for EAVs, and AV pick-up/drop-off zones. Using a stated preference survey data of over 1300 responses in the U.S., Multiple Indicators and Multiple Causes models are estimated to understand the relationship among various latent variables and capture heterogeneities within the population based on their sociodemographic and behavioral characteristics. The model estimation results show that the respondents’ perception of AVs and EAVs advantages, road safety improvement potential, compatibility with their lifestyles and travel needs, and their attitudes towards driving are key factors of their intention to use AVs and purchase EAVs. Furthermore, some segments of the population based on their sociodemographic and travel behavior characteristics are more likely to have a higher intention to use AVs and buy EAVs. The model estimation results and study insights can be used by policymakers to develop road network design guidelines and policies to nudge consumers towards more sustainable transportation options, minimize the unintended consequences of vehicle automation, and maximize its benefits.",0965-8564,Not found
